Order_ID,Platform,Order_Date,Order_Time,City,Zone,Restaurant_Name,Cuisine,Order_Value_INR,Distance_km,Prep_Time_min,Expected_Time_min,Delivery_Time_min,Delay_min,Delivery_Status,Traffic_Level,Weather,Rider_Availability,Customer_Rating,Cancellation,Payment_Method
OD0000657,Swiggy,13-02-2025,22:55,Mumbai,Navi Mumbai,Mumbai Kitchen,Cafe,258,4.82,16,38,34,-4,On-time,Low,Cloudy,High,4.1,No,UPI
OD0000658,Zomato,22-06-2025,20:40,Chennai,Velachery,Chennai Tandoor,Cafe,172,8.11,14,60,60,0,On-time,Low,Rainy,Medium,4.5,No,UPI
OD0000659,Zomato,09-06-2025,14:50,Jaipur,Tonk Road,Jaipur Express,Chinese,384,7.45,18,72,81,9,Late,High,Clear,Medium,3.8,No,UPI
OD0000660,Swiggy,22-06-2025,22:25,Kolkata,New Town,Kolkata Cafe,North Indian,323,2.87,17,36,35,-1,On-time,Medium,Clear,Medium,5,No,Card
OD0000661,Zomato,13-11-2025,22:40,Bengaluru,HSR Layout,Bengaluru Bites,Healthy,442,1.44,12,21,15,-6,On-time,Low,Rainy,High,4,No,Cash
OD0000662,Swiggy,30-10-2025,14:50,Kolkata,Garia,Kolkata Grill House,Healthy,261,4.44,14,41,36,-5,On-time,Medium,Clear,Medium,4.3,No,Card
OD0000663,Swiggy,29-05-2025,21:45,Bengaluru,Electronic City,Bengaluru Bites,Cafe,204,5.08,16,54,59,5,On-time,High,Cloudy,High,3.8,No,Wallet
OD0000664,Swiggy,21-03-2025,20:20,Mumbai,Navi Mumbai,Mumbai Express,Burger,281,2.32,14,27,23,-4,On-time,Low,Clear,Low,4.4,No,UPI
OD0000665,Swiggy,01-08-2025,20:20,Lucknow,Hazratganj,Lucknow Cafe,Cafe,249,3.06,15,38,47,9,Late,High,Clear,High,4,No,UPI
OD0000666,Zomato,22-07-2025,20:55,Pune,Viman Nagar,Pune Kitchen,Street Food,142,9.03,6,50,56,6,Late,Low,Clear,Low,4.5,No,UPI
OD0000667,Zomato,09-09-2025,21:35,Kolkata,Garia,Kolkata Treats,Cafe,510,4.05,11,35,30,-5,On-time,Medium,Clear,Medium,4.2,No,UPI
OD0000668,Swiggy,17-08-2025,14:20,Bengaluru,HSR Layout,Bengaluru Wok,Biryani,349,4.2,21,63,62,-1,On-time,High,Rainy,High,4.4,No,UPI
OD0000669,Zomato,13-06-2025,15:30,Delhi NCR,Gurgaon,Delhi Grill House,Pizza,394,10.45,17,61,68,7,Late,Low,Clear,High,4,No,UPI
OD0000670,Swiggy,15-08-2025,20:20,Delhi NCR,East Delhi,Delhi Kitchen,Burger,462,4.12,13,38,59,21,Late,Medium,Clear,Medium,3.3,No,UPI
OD0000671,Swiggy,27-05-2025,12:25,Chennai,Tambaram,Chennai Bites,Burger,204,2.78,22,42,42,0,On-time,Medium,Clear,Medium,4.6,No,UPI
OD0000672,Zomato,20-01-2025,16:55,Pune,Wakad,Pune Express,Street Food,232,3.38,17,39,45,6,Late,Medium,Clear,Medium,4.2,No,Wallet
OD0000673,Swiggy,16-02-2025,20:40,Hyderabad,Gachibowli,Hyderabad Bites,South Indian,343,5.38,12,35,44,9,Late,Low,Clear,High,4.2,No,UPI
OD0000674,Zomato,21-08-2025,14:10,Ahmedabad,Maninagar,Ahmedabad Tandoor,Biryani,487,3.85,21,44,48,4,On-time,Medium,Clear,High,4.2,No,UPI
OD0000675,Zomato,01-11-2025,13:15,Delhi NCR,Central Delhi,Delhi Express,Cafe,259,4.54,12,37,38,1,On-time,Medium,Clear,High,4,No,UPI
OD0000676,Swiggy,14-01-2025,13:50,Bengaluru,Indiranagar,Bengaluru Express,Desserts,197,4.71,8,29,27,-2,On-time,Low,Clear,Medium,4.4,No,Cash
OD0000677,Swiggy,23-05-2025,12:30,Mumbai,Andheri,Mumbai Bites,Cafe,145,11.1,9,70,62,-8,On-time,Medium,Clear,Medium,4.7,No,Card
OD0000678,Swiggy,01-01-2025,15:05,Hyderabad,Banjara Hills,Hyderabad Wok,Burger,191,6.23,14,69,67,-2,On-time,High,Rainy,Medium,4.2,No,UPI
OD0000679,Zomato,23-02-2025,20:00,Delhi NCR,Central Delhi,Delhi Grill House,Desserts,190,2.9,8,20,18,-2,On-time,Low,Clear,High,4.4,No,UPI
OD0000680,Zomato,16-09-2025,13:30,Lucknow,Aliganj,Lucknow Wok,Cafe,102,4.45,9,35,39,4,On-time,Medium,Clear,Medium,4.7,No,Card
OD0000681,Zomato,24-05-2025,22:35,Mumbai,South Mumbai,Mumbai Express,Biryani,366,6.41,20,55,54,-1,On-time,Medium,Clear,High,3.9,No,UPI
OD0000682,Zomato,12-01-2025,21:25,Jaipur,Vaishali Nagar,Jaipur Spice Hub,Cafe,229,6.97,16,54,54,0,On-time,Low,Cloudy,Low,4.3,No,Wallet
OD0000683,Zomato,26-11-2025,12:05,Bengaluru,Indiranagar,Bengaluru Wok,Chinese,220,1.59,15,27,35,8,Late,Medium,Clear,Medium,3.7,No,UPI
OD0000684,Swiggy,12-08-2025,20:40,Lucknow,Mahanagar,Lucknow Grill House,Healthy,224,1.97,10,23,23,0,On-time,Medium,Cloudy,High,4.2,No,UPI
OD0000685,Swiggy,29-09-2025,19:10,Chennai,T Nagar,Chennai Delight,Chinese,99,5.74,17,51,48,-3,On-time,Medium,Clear,Medium,4.4,No,Cash
OD0000686,Zomato,24-12-2025,13:00,Jaipur,Malviya Nagar,Jaipur Tandoor,Chinese,479,3.52,20,44,37,-7,On-time,Medium,Clear,Medium,4.7,No,UPI
OD0000687,Zomato,05-06-2025,20:35,Delhi NCR,East Delhi,Delhi Tandoor,Chinese,459,3.24,13,46,43,-3,On-time,High,Rainy,Medium,4.3,No,UPI
OD0000688,Swiggy,08-01-2025,14:00,Pune,Wakad,Pune Bites,Cafe,148,5.17,15,37,31,-6,On-time,Low,Clear,High,4.5,No,UPI
OD0000689,Swiggy,02-05-2025,12:25,Jaipur,Malviya Nagar,Jaipur Cafe,Street Food,99,6.38,12,55,52,-3,On-time,Medium,Cloudy,Low,4.2,No,Card
OD0000690,Swiggy,14-12-2025,15:10,Delhi NCR,Noida,Delhi Tandoor,Chinese,351,4.32,20,38,55,17,Late,Low,Clear,High,3.8,Yes,UPI
OD0000691,Zomato,13-06-2025,22:20,Delhi NCR,Central Delhi,Delhi Wok,Burger,224,0.91,16,20,36,16,Late,Low,Clear,High,4,No,UPI
OD0000692,Zomato,31-03-2025,12:25,Bengaluru,Whitefield,Bengaluru Grill House,Biryani,327,3.74,28,44,46,2,On-time,Low,Clear,High,4.7,No,UPI
OD0000693,Swiggy,16-05-2025,15:50,Jaipur,Malviya Nagar,Jaipur Delight,South Indian,274,2.48,14,31,43,12,Late,Medium,Clear,Medium,4.1,No,Cash
OD0000694,Swiggy,05-07-2025,13:00,Hyderabad,Madhapur,Hyderabad Tandoor,Chinese,253,5.92,14,39,33,-6,On-time,Low,Clear,High,4.5,No,UPI
OD0000695,Zomato,12-11-2025,21:45,Hyderabad,Madhapur,Hyderabad Treats,Pizza,589,8.9,18,80,82,2,On-time,Medium,Rainy,Medium,3.9,No,UPI
OD0000696,Swiggy,27-06-2025,20:10,Delhi NCR,South Delhi,Delhi Tandoor,Street Food,99,5.38,12,41,48,7,Late,Low,Rainy,High,4.6,No,UPI
OD0000697,Zomato,28-01-2025,22:30,Delhi NCR,South Delhi,Delhi Bites,Biryani,260,5.68,25,61,82,21,Late,Medium,Clear,Medium,3.2,No,Card
OD0000698,Zomato,08-08-2025,19:30,Ahmedabad,Maninagar,Ahmedabad Bites,Pizza,342,6.43,24,60,57,-3,On-time,Medium,Clear,High,4.2,No,Cash
OD0000699,Swiggy,23-12-2025,20:10,Delhi NCR,West Delhi,Delhi Wok,North Indian,278,7.5,16,48,51,3,On-time,Low,Clear,High,4.5,No,UPI
OD0000700,Zomato,10-02-2025,20:00,Chennai,T Nagar,Chennai Cafe,Biryani,462,3.64,27,50,45,-5,On-time,Medium,Clear,High,4.6,No,Cash
OD0000701,Swiggy,16-08-2025,13:35,Jaipur,Mansarovar,Jaipur Bites,Street Food,175,4.69,12,35,34,-1,On-time,Low,Cloudy,Medium,4.2,No,UPI
OD0000702,Zomato,11-07-2025,21:20,Mumbai,Navi Mumbai,Mumbai Tandoor,Chinese,242,6.7,17,50,40,-10,On-time,Low,Cloudy,Medium,4.6,No,UPI
OD0000703,Zomato,25-05-2025,19:20,Kolkata,Garia,Kolkata Delight,South Indian,271,2.92,16,43,47,4,On-time,High,Cloudy,Medium,4,No,Cash
OD0000704,Zomato,20-07-2025,20:00,Delhi NCR,Central Delhi,Delhi Grill House,Desserts,127,1.78,14,29,36,7,Late,Medium,Clear,Low,4.3,No,UPI
OD0000705,Zomato,31-07-2025,22:20,Chennai,Anna Nagar,Chennai Grill House,Street Food,279,3.87,8,33,38,5,On-time,High,Clear,High,3.9,No,UPI
OD0000706,Zomato,08-08-2025,14:55,Mumbai,Bandra,Mumbai Bites,Cafe,209,7.31,14,56,60,4,On-time,Low,Rainy,Medium,4.1,Yes,Wallet
OD0000707,Swiggy,28-08-2025,14:25,Pune,Baner,Pune Express,North Indian,375,5.08,19,48,48,0,On-time,Medium,Clear,High,4.6,No,UPI
OD0000708,Swiggy,15-02-2025,20:10,Bengaluru,Indiranagar,Bengaluru Wok,Desserts,318,3.87,6,27,24,-3,On-time,Low,Foggy,Medium,4.4,No,UPI
OD0000709,Zomato,04-02-2025,22:55,Hyderabad,Secunderabad,Hyderabad Cafe,North Indian,294,6.83,10,46,52,6,Late,Medium,Clear,High,3.9,No,Cash
OD0000710,Zomato,10-09-2025,19:30,Chennai,Anna Nagar,Chennai Express,Pizza,561,5.91,20,56,51,-5,On-time,Medium,Clear,Medium,3.8,No,UPI
OD0000711,Swiggy,23-03-2025,22:40,Mumbai,Powai,Mumbai Express,North Indian,276,3.25,14,33,29,-4,On-time,Low,Cloudy,Low,4.4,No,UPI
OD0000712,Zomato,13-09-2025,20:15,Pune,Hinjewadi,Pune Bites,Chinese,390,4.42,16,43,60,17,Late,Medium,Clear,Medium,3.7,No,UPI
OD0000713,Zomato,16-07-2025,19:40,Bengaluru,Malleshwaram,Bengaluru Kitchen,Healthy,494,2.75,12,27,34,7,Late,Low,Clear,Low,4.4,No,UPI
OD0000714,Zomato,30-10-2025,14:05,Kolkata,Garia,Kolkata Tandoor,Biryani,278,5.09,17,66,67,1,On-time,High,Rainy,Medium,4.4,No,Card
OD0000715,Swiggy,10-01-2025,11:00,Delhi NCR,Noida,Delhi Spice Hub,North Indian,381,6.07,17,57,80,23,Late,Medium,Clear,Low,3,Yes,UPI
OD0000716,Zomato,08-11-2025,20:45,Kolkata,Salt Lake,Kolkata Tandoor,North Indian,207,0.8,16,26,37,11,Late,Medium,Clear,Low,4.1,No,Card
OD0000717,Swiggy,13-10-2025,20:25,Delhi NCR,Gurgaon,Delhi Spice Hub,Healthy,389,2.76,10,32,35,3,On-time,High,Clear,Medium,4.1,Yes,Cash
OD0000718,Zomato,30-08-2025,22:05,Bengaluru,HSR Layout,Bengaluru Tandoor,Healthy,286,8.16,11,50,42,-8,On-time,Low,Cloudy,Medium,4.2,No,UPI
OD0000719,Zomato,08-09-2025,22:05,Mumbai,South Mumbai,Mumbai Treats,Biryani,301,4.13,21,48,48,0,On-time,Medium,Clear,Medium,4,No,UPI
OD0000720,Zomato,31-12-2025,22:00,Pune,Viman Nagar,Pune Tandoor,Biryani,368,8.12,19,56,53,-3,On-time,Low,Clear,Medium,4.4,No,Card
OD0000721,Swiggy,05-01-2025,22:35,Mumbai,Thane,Mumbai Cafe,Street Food,273,2.25,23,32,21,-11,On-time,Low,Clear,High,4.5,No,Card
OD0000722,Swiggy,29-04-2025,22:50,Jaipur,Jagatpura,Jaipur Spice Hub,South Indian,286,3.74,11,36,43,7,Late,Low,Rainy,Low,4.1,No,UPI
OD0000723,Zomato,16-10-2025,19:30,Jaipur,Mansarovar,Jaipur Wok,South Indian,267,5.24,17,62,63,1,On-time,Medium,Rainy,Low,4.5,No,UPI
OD0000724,Zomato,06-03-2025,12:55,Mumbai,Navi Mumbai,Mumbai Spice Hub,Burger,309,4.16,13,48,59,11,Late,Medium,Rainy,Low,3.7,No,UPI
OD0000725,Swiggy,26-05-2025,12:00,Chennai,Velachery,Chennai Treats,Healthy,387,7.33,10,48,75,27,Late,Low,Rainy,High,3.5,No,UPI
OD0000726,Swiggy,12-08-2025,12:40,Delhi NCR,Central Delhi,Delhi Bites,Desserts,342,4.56,12,33,29,-4,On-time,Low,Cloudy,High,4.2,No,UPI
OD0000727,Zomato,27-08-2025,10:35,Bengaluru,Indiranagar,Bengaluru Kitchen,Desserts,173,6.22,13,49,52,3,On-time,Low,Rainy,Medium,4.1,No,Card
OD0000728,Swiggy,26-06-2025,15:10,Kolkata,Park Street,Kolkata Wok,Chinese,250,2.62,17,38,41,3,On-time,Medium,Clear,Low,4.2,No,UPI
OD0000729,Zomato,24-09-2025,22:25,Kolkata,Salt Lake,Kolkata Cafe,South Indian,347,5.33,16,52,52,0,On-time,Medium,Clear,Low,4.5,No,Wallet
OD0000730,Zomato,07-12-2025,20:35,Chennai,Anna Nagar,Chennai Spice Hub,Street Food,321,4.17,12,37,26,-11,On-time,Medium,Cloudy,High,4.4,No,Card
OD0000731,Zomato,09-10-2025,20:30,Mumbai,Bandra,Mumbai Bites,Desserts,220,2.8,9,31,36,5,On-time,Medium,Rainy,Medium,3.9,No,UPI
OD0000732,Swiggy,04-03-2025,13:50,Bengaluru,HSR Layout,Bengaluru Express,Biryani,329,5.73,24,74,64,-10,On-time,High,Cloudy,Medium,3.7,No,UPI
OD0000733,Zomato,05-08-2025,11:10,Delhi NCR,Noida,Delhi Kitchen,North Indian,326,7.52,14,57,49,-8,On-time,Medium,Clear,Medium,4.5,No,Card
OD0000734,Swiggy,08-12-2025,20:40,Kolkata,New Town,Kolkata Kitchen,North Indian,395,3.61,14,41,43,2,On-time,Medium,Rainy,High,4,No,Card
OD0000735,Swiggy,11-11-2025,13:00,Hyderabad,Kukatpally,Hyderabad Spice Hub,Biryani,359,5.65,25,51,45,-6,On-time,Low,Cloudy,High,4.2,No,Wallet
OD0000736,Swiggy,10-10-2025,21:35,Kolkata,Park Street,Kolkata Kitchen,Pizza,377,4.37,15,35,31,-4,On-time,Low,Cloudy,High,4.6,No,UPI
OD0000737,Zomato,26-06-2025,22:40,Mumbai,Andheri,Mumbai Cafe,Pizza,414,5.01,19,53,54,1,On-time,Medium,Cloudy,Medium,4.4,No,UPI
OD0000738,Zomato,08-04-2025,13:15,Bengaluru,HSR Layout,Bengaluru Grill House,North Indian,266,6.48,14,68,73,5,On-time,High,Cloudy,Low,3.5,No,Cash
OD0000739,Swiggy,15-04-2025,20:20,Bengaluru,Whitefield,Bengaluru Bites,Chinese,245,7.68,16,60,58,-2,On-time,Medium,Clear,Medium,4.1,No,UPI
OD0000740,Swiggy,09-04-2025,12:00,Delhi NCR,West Delhi,Delhi Delight,Burger,295,7.28,12,45,55,10,Late,Low,Clear,Medium,4.2,No,Card
OD0000741,Swiggy,07-11-2025,22:45,Bengaluru,HSR Layout,Bengaluru Cafe,Street Food,101,3.3,14,37,48,11,Late,Low,Rainy,Low,3.9,No,UPI
OD0000742,Zomato,06-01-2025,19:15,Ahmedabad,Vastrapur,Ahmedabad Delight,Desserts,168,2.11,15,30,37,7,Late,Medium,Clear,Medium,4.4,Yes,Card
OD0000743,Zomato,16-07-2025,12:45,Jaipur,C Scheme,Jaipur Wok,North Indian,224,0.8,15,24,19,-5,On-time,Medium,Cloudy,Medium,3.9,No,UPI
OD0000744,Swiggy,17-12-2025,12:15,Hyderabad,Hitech City,Hyderabad Bites,Healthy,311,6.07,9,34,45,11,Late,Low,Clear,High,3.9,No,Card
OD0000745,Zomato,13-05-2025,22:35,Hyderabad,Kukatpally,Hyderabad Kitchen,Biryani,301,3.75,20,58,67,9,Late,High,Rainy,High,3.6,No,UPI
OD0000746,Swiggy,24-12-2025,13:00,Delhi NCR,West Delhi,Delhi Treats,Cafe,223,6.92,12,51,53,2,On-time,Medium,Clear,Medium,4,No,Wallet
OD0000747,Zomato,16-09-2025,14:15,Jaipur,C Scheme,Jaipur Treats,Burger,188,2.73,17,47,52,5,On-time,High,Cloudy,Low,3.9,No,UPI
OD0000748,Zomato,23-01-2025,21:45,Delhi NCR,Central Delhi,Delhi Bites,North Indian,99,5.69,15,52,58,6,Late,Medium,Clear,Low,4.4,No,UPI
OD0000749,Zomato,22-02-2025,21:15,Lucknow,Hazratganj,Lucknow Express,South Indian,413,1.26,15,24,22,-2,On-time,Medium,Clear,High,4.4,No,UPI
OD0000750,Zomato,14-06-2025,13:50,Hyderabad,Gachibowli,Hyderabad Bites,Chinese,345,5.81,16,42,43,1,On-time,Low,Cloudy,High,3.9,Yes,Cash
OD0000751,Zomato,21-07-2025,22:20,Bengaluru,HSR Layout,Bengaluru Spice Hub,South Indian,223,5.58,15,48,40,-8,On-time,Medium,Clear,Medium,4.4,No,UPI
OD0000752,Swiggy,24-03-2025,13:50,Jaipur,C Scheme,Jaipur Grill House,Street Food,229,2.6,13,35,27,-8,On-time,High,Cloudy,High,4.3,No,UPI
OD0000753,Zomato,25-05-2025,22:00,Delhi NCR,Noida,Delhi Bites,Desserts,99,5.18,9,42,49,7,Late,High,Clear,High,4.2,Yes,UPI
OD0000754,Zomato,26-03-2025,20:40,Chennai,Tambaram,Chennai Delight,North Indian,189,8.94,13,63,63,0,On-time,Low,Rainy,Medium,4.2,Yes,UPI
OD0000755,Swiggy,19-03-2025,15:30,Hyderabad,Madhapur,Hyderabad Express,Cafe,189,6.18,9,44,51,7,Late,Medium,Clear,Medium,3.9,No,UPI
OD0000756,Zomato,01-01-2025,15:10,Mumbai,Navi Mumbai,Mumbai Kitchen,South Indian,322,10.71,16,80,84,4,On-time,High,Clear,Medium,4.2,No,UPI
OD0000757,Zomato,20-02-2025,22:15,Bengaluru,Malleshwaram,Bengaluru Kitchen,Biryani,388,5.11,27,65,66,1,On-time,Medium,Clear,Low,4.2,No,Card
OD0000758,Swiggy,22-06-2025,21:55,Kolkata,Ballygunge,Kolkata Tandoor,Healthy,427,5.96,14,41,50,9,Late,Low,Clear,Medium,4,No,UPI
OD0000759,Swiggy,24-07-2025,15:00,Pune,Baner,Pune Grill House,Chinese,326,3.85,20,52,74,22,Late,High,Cloudy,High,3.3,No,Card
OD0000760,Zomato,17-09-2025,22:40,Delhi NCR,Central Delhi,Delhi Tandoor,Cafe,218,5.29,13,40,36,-4,On-time,Low,Clear,Low,4.2,No,Cash
OD0000761,Zomato,15-10-2025,22:15,Jaipur,Jagatpura,Jaipur Kitchen,Desserts,256,2.85,10,23,15,-8,On-time,Low,Clear,Medium,4.2,No,Cash
OD0000762,Swiggy,03-02-2025,14:50,Mumbai,Andheri,Mumbai Kitchen,Street Food,285,6.61,12,50,44,-6,On-time,Medium,Clear,Medium,4.8,No,Card
OD0000763,Zomato,14-12-2025,15:25,Mumbai,Andheri,Mumbai Tandoor,Chinese,310,3.19,17,30,52,22,Late,Low,Clear,High,3.2,No,UPI
OD0000764,Swiggy,05-04-2025,13:00,Mumbai,Navi Mumbai,Mumbai Bites,Chinese,233,8.13,18,65,70,5,On-time,Low,Rainy,Medium,3.6,No,UPI
OD0000765,Swiggy,13-03-2025,12:05,Delhi NCR,Central Delhi,Delhi Delight,Pizza,562,2.11,23,40,31,-9,On-time,Medium,Clear,Medium,4.1,No,UPI
OD0000766,Swiggy,08-02-2025,13:35,Delhi NCR,West Delhi,Delhi Grill House,Pizza,394,4.19,20,51,50,-1,On-time,Medium,Clear,Low,4.2,No,UPI
OD0000767,Zomato,03-06-2025,14:20,Lucknow,Hazratganj,Lucknow Wok,Street Food,282,4.3,11,46,53,7,Late,High,Clear,Low,4.4,No,Card
OD0000768,Zomato,07-09-2025,08:15,Bengaluru,HSR Layout,Bengaluru Express,Pizza,323,2.56,25,44,39,-5,On-time,Medium,Cloudy,High,4.3,No,Cash
OD0000769,Swiggy,11-06-2025,11:55,Delhi NCR,West Delhi,Delhi Tandoor,Cafe,318,5.27,15,54,54,0,On-time,High,Cloudy,High,4.7,No,UPI
OD0000770,Zomato,28-04-2025,23:15,Delhi NCR,East Delhi,Delhi Treats,Cafe,177,3.73,8,28,34,6,Late,Medium,Clear,High,4.3,No,UPI
OD0000771,Zomato,16-09-2025,20:30,Kolkata,New Town,Kolkata Delight,Burger,261,7.61,12,55,60,5,On-time,Medium,Clear,Medium,3.7,No,UPI
OD0000772,Swiggy,02-11-2025,18:20,Ahmedabad,Navrangpura,Ahmedabad Wok,Desserts,292,3.18,6,27,20,-7,On-time,Medium,Rainy,High,4.1,No,UPI
OD0000773,Zomato,25-09-2025,14:20,Mumbai,Andheri,Mumbai Wok,Street Food,282,5.64,13,43,47,4,On-time,Medium,Clear,High,4,No,UPI
OD0000774,Zomato,23-02-2025,15:35,Delhi NCR,West Delhi,Delhi Delight,Healthy,392,4.63,16,44,45,1,On-time,Medium,Clear,Medium,4.8,No,UPI
OD0000775,Swiggy,24-08-2025,15:25,Mumbai,Powai,Mumbai Cafe,Cafe,348,4.37,15,33,38,5,On-time,Low,Clear,High,4.4,Yes,UPI
OD0000776,Zomato,10-08-2025,19:25,Delhi NCR,Noida,Delhi Kitchen,Burger,311,4.98,14,41,38,-3,On-time,Medium,Clear,High,4,No,UPI
OD0000777,Zomato,08-09-2025,13:55,Delhi NCR,Central Delhi,Delhi Spice Hub,Healthy,275,6.22,17,57,63,6,Late,Medium,Cloudy,Medium,3.9,Yes,Cash
OD0000778,Zomato,09-11-2025,14:40,Bengaluru,Indiranagar,Bengaluru Grill House,South Indian,247,1.03,17,23,36,13,Late,Low,Clear,Medium,4,No,Card
OD0000779,Swiggy,22-04-2025,21:20,Mumbai,Powai,Mumbai Bites,Street Food,230,4.9,14,54,63,9,Late,High,Clear,Low,3.6,Yes,Cash
OD0000780,Zomato,12-09-2025,14:15,Hyderabad,Hitech City,Hyderabad Tandoor,Healthy,262,3.15,13,33,32,-1,On-time,Medium,Clear,Medium,4.8,No,UPI
OD0000781,Zomato,30-10-2025,13:35,Mumbai,Andheri,Mumbai Treats,South Indian,400,3.3,13,42,38,-4,On-time,High,Clear,Low,4.4,No,Cash
OD0000782,Swiggy,26-07-2025,21:20,Lucknow,Hazratganj,Lucknow Bites,Healthy,329,5.29,11,37,30,-7,On-time,Low,Cloudy,Medium,4.6,No,UPI
OD0000783,Swiggy,17-08-2025,22:55,Jaipur,Mansarovar,Jaipur Grill House,South Indian,286,7,17,55,63,8,Late,Medium,Clear,High,4.2,Yes,Cash
OD0000784,Zomato,07-12-2025,22:35,Chennai,Adyar,Chennai Grill House,Chinese,238,7.9,18,80,67,-13,On-time,High,Rainy,Medium,4,No,UPI
OD0000785,Swiggy,07-03-2025,14:10,Bengaluru,Whitefield,Bengaluru Wok,Desserts,264,3.64,10,27,17,-10,On-time,Low,Clear,Medium,4.9,No,UPI
OD0000786,Zomato,16-03-2025,15:10,Bengaluru,Koramangala,Bengaluru Kitchen,Cafe,186,0.8,12,20,20,0,On-time,Medium,Cloudy,Medium,4.5,No,UPI
OD0000787,Swiggy,13-04-2025,09:40,Bengaluru,Indiranagar,Bengaluru Cafe,Chinese,199,4.94,19,53,50,-3,On-time,Medium,Clear,Low,4.4,No,UPI
OD0000788,Zomato,11-07-2025,12:50,Pune,Wakad,Pune Wok,Pizza,352,1.16,23,33,25,-8,On-time,Medium,Clear,High,4.4,No,UPI
OD0000789,Zomato,09-09-2025,12:30,Hyderabad,Madhapur,Hyderabad Wok,Cafe,261,5.68,14,50,54,4,On-time,Medium,Cloudy,Medium,4.1,No,Wallet
OD0000790,Swiggy,14-08-2025,13:05,Ahmedabad,Vastrapur,Ahmedabad Kitchen,Desserts,197,3,15,35,39,4,On-time,Medium,Clear,Medium,4,No,UPI
OD0000791,Zomato,21-10-2025,19:15,Lucknow,Gomti Nagar,Lucknow Treats,South Indian,423,5.48,20,61,62,1,On-time,Medium,Cloudy,Low,4.4,No,UPI
OD0000792,Zomato,02-11-2025,21:00,Bengaluru,Whitefield,Bengaluru Bites,Pizza,494,3.09,19,40,46,6,Late,Medium,Clear,Medium,4.2,Yes,UPI
OD0000793,Zomato,08-04-2025,22:50,Chennai,Adyar,Chennai Kitchen,Pizza,423,2.47,22,32,34,2,On-time,Low,Clear,High,4.3,No,UPI
OD0000794,Swiggy,04-12-2025,19:40,Delhi NCR,Gurgaon,Delhi Kitchen,Cafe,283,2.52,22,51,38,-13,On-time,High,Clear,Low,4.3,No,Card
OD0000795,Zomato,13-10-2025,19:00,Mumbai,Andheri,Mumbai Grill House,South Indian,375,5.59,14,45,43,-2,On-time,Low,Cloudy,Low,4.4,No,UPI
OD0000796,Zomato,01-12-2025,21:40,Bengaluru,Indiranagar,Bengaluru Express,North Indian,477,2.16,20,36,37,1,On-time,Medium,Cloudy,High,4.5,Yes,Cash
OD0000797,Zomato,13-12-2025,08:40,Mumbai,Thane,Mumbai Delight,Biryani,406,5.89,17,44,48,4,On-time,Low,Cloudy,High,4.4,No,UPI
OD0000798,Zomato,04-11-2025,22:10,Jaipur,Malviya Nagar,Jaipur Tandoor,Biryani,381,8.35,24,80,82,2,On-time,High,Clear,Low,4.3,No,Wallet
OD0000799,Zomato,06-09-2025,12:40,Delhi NCR,Central Delhi,Delhi Delight,North Indian,327,8.14,21,80,84,4,On-time,High,Rainy,Medium,3.7,No,UPI
OD0000800,Zomato,15-06-2025,13:45,Hyderabad,Hitech City,Hyderabad Tandoor,Street Food,242,1.61,11,21,30,9,Late,Medium,Clear,High,3.9,No,Cash
OD0000801,Zomato,01-12-2025,21:20,Chennai,Tambaram,Chennai Tandoor,Desserts,327,2.11,9,19,19,0,On-time,Low,Clear,Medium,4.5,No,UPI
OD0000802,Zomato,30-01-2025,19:25,Kolkata,Ballygunge,Kolkata Delight,South Indian,309,5.76,16,59,63,4,On-time,High,Clear,Medium,4.2,No,Card
OD0000803,Swiggy,04-09-2025,22:45,Bengaluru,HSR Layout,Bengaluru Kitchen,Cafe,377,2.66,9,24,38,14,Late,Low,Cloudy,Low,4,No,UPI
OD0000804,Swiggy,16-04-2025,13:20,Ahmedabad,SG Highway,Ahmedabad Treats,Desserts,155,6.04,9,41,35,-6,On-time,Medium,Clear,High,4.5,No,UPI
OD0000805,Swiggy,20-02-2025,19:50,Chennai,Anna Nagar,Chennai Express,Desserts,99,1.38,10,22,26,4,On-time,High,Clear,High,4.3,No,UPI
OD0000806,Zomato,22-03-2025,09:05,Bengaluru,Whitefield,Bengaluru Spice Hub,North Indian,377,4.66,20,47,40,-7,On-time,Medium,Clear,High,4.1,No,UPI
OD0000807,Swiggy,13-05-2025,15:40,Delhi NCR,Gurgaon,Delhi Grill House,Cafe,231,6.69,6,47,44,-3,On-time,High,Clear,High,4.5,No,UPI
OD0000808,Zomato,12-10-2025,19:55,Hyderabad,Hitech City,Hyderabad Treats,Street Food,261,1.7,12,19,25,6,Late,Low,Clear,High,4,No,UPI
OD0000809,Swiggy,18-05-2025,15:30,Ahmedabad,Satellite,Ahmedabad Delight,Cafe,206,4.57,10,46,48,2,On-time,High,Clear,Low,4.3,No,UPI
OD0000810,Zomato,03-07-2025,21:45,Chennai,Anna Nagar,Chennai Bites,South Indian,283,4.54,16,40,39,-1,On-time,Low,Foggy,High,4.4,No,Card
OD0000811,Zomato,26-11-2025,11:40,Ahmedabad,Satellite,Ahmedabad Kitchen,Street Food,181,6.01,17,53,66,13,Late,Low,Rainy,Medium,3.6,No,Wallet
